"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 00:08:48 CDT 2026","Sat May 09 00:09:03 CDT 2026","14174","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SEMANTIC_MISMATCH (v107)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v107_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S276_v107_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:28:12 CDT 2026","Sat May 09 02:28:26 CDT 2026","13320","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v82","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v82","test_positive_flow_S178_v82","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:47:16 CDT 2026","Fri May 08 23:47:26 CDT 2026","9215","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v145)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v145_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v145_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:00:49 CDT 2026","Sat May 09 00:00:58 CDT 2026","9007","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SEMANTIC_MISMATCH (v119)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v119_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S276_v119_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:25:48 CDT 2026","Fri May 08 23:25:53 CDT 2026","5064","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v58)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v58_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v58_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:15:14 CDT 2026","Sat May 09 01:15:27 CDT 2026","13178","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Valid] v86","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_positive_flow_S894_v86","test_positive_flow_S894_v86","Microservice test scenario with 1 steps."
"passed","Sat May 09 02:06:54 CDT 2026","Sat May 09 02:07:08 CDT 2026","14028","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] SEMANTIC_MISMATCH (v160)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v160_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S3_v160_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:15:32 CDT 2026","Sat May 09 00:15:41 CDT 2026","9340","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SEMANTIC_MISMATCH (v47)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v47_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S276_v47_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:36:15 CDT 2026","Sat May 09 00:36:24 CDT 2026","9241","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SPECIAL_CHARACTERS (v26)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v26_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S749_v26_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 02:05:09 CDT 2026","Sat May 09 02:05:22 CDT 2026","13271","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] SPECIAL_CHARACTERS (v101)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v101_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S3_v101_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:22:17 CDT 2026","Fri May 08 23:22:22 CDT 2026","5045","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v190)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v190_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v190_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:58:50 CDT 2026","Sat May 09 01:59:03 CDT 2026","12558","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Explore 404]","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_positive_flow_S3_v1_explore_404","test_positive_flow_S3_v1_explore_404","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:17:30 CDT 2026","Sat May 09 00:17:39 CDT 2026","8928","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SEMANTIC_MISMATCH (v32)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v32_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S276_v32_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:05:17 CDT 2026","Sat May 09 00:05:26 CDT 2026","8913","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v79)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v79_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v79_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:36:48 CDT 2026","Sat May 09 02:37:01 CDT 2026","12950","ts-admin-travel-service","Flow_Scenario_1088 | DELETE /api/v1/admintravelservice/admintravel/{tripId}","[Valid] v17","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_1088","test_positive_flow_S1088_v17","test_positive_flow_S1088_v17","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:29:58 CDT 2026","Sat May 09 02:30:13 CDT 2026","15366","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v90","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v90","test_positive_flow_S178_v90","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:24:32 CDT 2026","Sat May 09 02:24:46 CDT 2026","13470","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v64","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v64","test_positive_flow_S178_v64","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:44:21 CDT 2026","Sat May 09 00:44:26 CDT 2026","5108","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SEMANTIC_MISMATCH (v39)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v39_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S749_v39_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:15:01 CDT 2026","Sat May 09 01:15:14 CDT 2026","12578","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Valid] v85","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_positive_flow_S894_v85","test_positive_flow_S894_v85","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:04:26 CDT 2026","Sat May 09 00:04:35 CDT 2026","8819","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v99)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v99_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v99_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:50:00 CDT 2026","Fri May 08 23:50:09 CDT 2026","9256","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v110)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v110_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v110_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:42:03 CDT 2026","Fri May 08 23:42:08 CDT 2026","5047","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] TYPE_MISMATCH (v183)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v183_fault_Root1_TYPE_MISMATCH","test_negative_flow_S475_v183_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:30:07 CDT 2026","Fri May 08 23:30:16 CDT 2026","9238","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] TYPE_MISMATCH (v88)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v88_fault_Root1_TYPE_MISMATCH","test_negative_flow_S475_v88_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:58:51 CDT 2026","Sat May 09 00:59:04 CDT 2026","13244","ts-execute-service","Flow_Scenario_420 | GET /api/v1/executeservice/execute/execute/{orderId}","[Fault: GET__api_v1_executeservice_execute_execute__orderId_] TYPE_MISMATCH (v25)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_420","test_negative_flow_S420_v25_fault_Root1_TYPE_MISMATCH","test_negative_flow_S420_v25_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:12:58 CDT 2026","Sat May 09 02:13:11 CDT 2026","13191","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v11","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v11","test_positive_flow_S178_v11","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:36:47 CDT 2026","Sat May 09 00:36:57 CDT 2026","9277","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SPECIAL_CHARACTERS (v37)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v37_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S749_v37_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:06:53 CDT 2026","Sat May 09 00:07:01 CDT 2026","8552","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v101)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v101_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v101_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:48:42 CDT 2026","Fri May 08 23:48:47 CDT 2026","5060","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v170)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v170_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v170_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Fri May 08 23:58:10 CDT 2026","Fri May 08 23:58:19 CDT 2026","9305","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v137)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v137_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v137_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:52:24 CDT 2026","Fri May 08 23:52:33 CDT 2026","9263","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v74)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v74_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v74_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:15:50 CDT 2026","Sat May 09 02:16:03 CDT 2026","13173","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v24","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v24","test_positive_flow_S178_v24","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:50:43 CDT 2026","Fri May 08 23:50:48 CDT 2026","5053","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] OVERFLOW (v115)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v115_fault_Root1_OVERFLOW","test_negative_flow_S475_v115_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:48:26 CDT 2026","Sat May 09 00:48:35 CDT 2026","9178","ts-execute-service","Flow_Scenario_420 | GET /api/v1/executeservice/execute/execute/{orderId}","[Fault: GET__api_v1_executeservice_execute_execute__orderId_] SEMANTIC_MISMATCH (v59)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_420","test_negative_flow_S420_v59_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S420_v59_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 02:01:01 CDT 2026","Sat May 09 02:01:15 CDT 2026","14390","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] SPECIAL_CHARACTERS (v170)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v170_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S3_v170_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:34:53 CDT 2026","Fri May 08 23:34:58 CDT 2026","5049","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v209)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v209_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v209_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:52:42 CDT 2026","Fri May 08 23:52:47 CDT 2026","5048","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v43)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v43_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v43_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Fri May 08 23:54:40 CDT 2026","Fri May 08 23:54:49 CDT 2026","8914","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SEMANTIC_MISMATCH (v136)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v136_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S276_v136_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:13:43 CDT 2026","Sat May 09 01:13:56 CDT 2026","12734","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Valid] v79","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_positive_flow_S894_v79","test_positive_flow_S894_v79","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:03:49 CDT 2026","Sat May 09 00:04:02 CDT 2026","12598","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v88)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v88_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v88_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
